,val_accuracy,val_accuracy,val_accuracy,test_accuracy,test_accuracy,test_accuracy,time_sec,time_sec,time_sec,num_params,num_params,num_params
,max,mean,std,max,mean,std,max,mean,std,max,mean,std
method,,,,,,,,,,,,
aco,0.488,0.2656,0.1501,0.4876,0.2655,0.1514,97.7793,53.7764,17.0534,4327588,1140666.4,861028.4086
ga,0.5022,0.3701,0.1282,0.5051,0.3725,0.1297,140.0557,86.4046,23.9906,2845860,1493998.56,939800.754
harmony_search,0.4656,0.3115,0.1214,0.4761,0.3105,0.1231,120.0176,54.9601,23.888,4259236,739652.0,740058.652
manual_search,0.4288,0.3246,0.0964,0.4328,0.3227,0.1022,72.8222,57.1359,15.2893,2221732,1123671.2,669375.4904
pso,0.4816,0.2821,0.1923,0.4777,0.2819,0.1934,120.1353,77.7987,21.5785,4259236,1072401.44,1152656.3701
random_search,0.499,0.2202,0.1359,0.5075,0.2209,0.1371,130.5743,58.649,24.1238,4327844,1265388.64,986857.0345
