,val_accuracy,val_accuracy,val_accuracy,test_accuracy,test_accuracy,test_accuracy,time_sec,time_sec,time_sec,num_params,num_params,num_params
,max,mean,std,max,mean,std,max,mean,std,max,mean,std
method,,,,,,,,,,,,
aco,0.9383,0.8983,0.1171,0.9333,0.8932,0.1169,125.2316,45.6646,20.1901,2327242,673187.92,479186.993
ga,0.939,0.9283,0.0099,0.9327,0.9235,0.0098,109.1929,61.6192,20.0031,3251914,794329.68,751068.0601
harmony_search,0.9383,0.9053,0.118,0.9332,0.9005,0.1174,109.9297,52.2022,23.9355,3251914,681914.64,673285.7831
manual_search,0.9365,0.9316,0.0033,0.9275,0.9246,0.0023,65.8935,56.7299,13.3247,1738698,868989.2,525782.5318
pso,0.9198,0.8867,0.1218,0.9152,0.8825,0.1213,59.4148,30.0905,6.3249,1635050,859174.16,514200.7931
random_search,0.9388,0.9016,0.0368,0.9303,0.8962,0.0365,123.7096,61.2334,25.0333,3325066,1041199.44,842265.2355
