epoch,train_loss,train_acc,val_loss,val_acc,dataset,method
20,0.28811218160170093,0.8956481481481482,0.22960215135415396,0.9158333333333334,FashionMNIST,pso
1,1.3175650780359904,0.5190666666666667,1.1199378084182738,0.598,CIFAR10,harmony_search
2,0.913553688706292,0.6788444444444445,0.8710385231018066,0.6834,CIFAR10,harmony_search
3,0.7709636157353719,0.7310444444444445,0.6892389260292053,0.758,CIFAR10,harmony_search
4,0.6831150287946065,0.7622444444444444,0.7679437404632569,0.7288,CIFAR10,harmony_search
5,0.6181463210317824,0.7854444444444444,0.6038962273597718,0.79,CIFAR10,harmony_search
6,0.5710448697037167,0.8022666666666667,0.6211595059871674,0.7926,CIFAR10,harmony_search
7,0.5269214293479919,0.8183333333333334,0.6136602637052536,0.7934,CIFAR10,harmony_search
8,0.4923472912046644,0.8286666666666667,0.5232281006574631,0.8124,CIFAR10,harmony_search
9,0.46467625830968223,0.8391777777777778,0.5100158308923245,0.8266,CIFAR10,harmony_search
10,0.4334858413060506,0.8479333333333333,0.503731761264801,0.8256,CIFAR10,harmony_search
11,0.4078592618332969,0.8574,0.5266901702404022,0.819,CIFAR10,harmony_search
12,0.3888061708211899,0.8634222222222222,0.5149935114145279,0.8196,CIFAR10,harmony_search
13,0.3725859718799591,0.8696444444444444,0.5070713289618493,0.8264,CIFAR10,harmony_search
14,0.3564238921854231,0.8744444444444445,0.5195374990224838,0.8232,CIFAR10,harmony_search
15,0.33898913562827643,0.881,0.5051550898432732,0.8326,CIFAR10,harmony_search
16,0.32469784674512014,0.8850444444444444,0.4961207731962204,0.8344,CIFAR10,harmony_search
17,0.31529627237584856,0.8888666666666667,0.4773302456021309,0.8438,CIFAR10,harmony_search
18,0.30056346344417995,0.8939777777777778,0.5146442806839943,0.8356,CIFAR10,harmony_search
19,0.29298981795046064,0.8975777777777778,0.5253975297927856,0.832,CIFAR10,harmony_search
20,0.2795508906258477,0.9022666666666667,0.5221909325242042,0.8328,CIFAR10,harmony_search
1,1.3748592855877346,0.5009555555555556,1.0834879714012147,0.614,CIFAR10,ga
2,0.9074364280276829,0.6807333333333333,0.8904736846446991,0.6776,CIFAR10,ga
3,0.7452866338888804,0.7391111111111112,0.714330667591095,0.7492,CIFAR10,ga
4,0.6451949681282043,0.7760666666666667,0.7136703633785247,0.7642,CIFAR10,ga
5,0.5727801277690464,0.803,0.5541394660949707,0.8032,CIFAR10,ga
6,0.5152503787252638,0.8222888888888888,0.5315481216430664,0.8122,CIFAR10,ga
7,0.46668259571393333,0.8394444444444444,0.5049854130983352,0.823,CIFAR10,ga
8,0.4237519725375705,0.8536222222222222,0.5503055249929428,0.8158,CIFAR10,ga
9,0.3916743236753676,0.8643111111111111,0.47396100509166716,0.833,CIFAR10,ga
10,0.36010586194992067,0.8739777777777777,0.5484699542462825,0.8224,CIFAR10,ga
11,0.3293259781519572,0.8870666666666667,0.4706825118303299,0.8434,CIFAR10,ga
12,0.3040748447418213,0.8939333333333334,0.44811957923173906,0.8516,CIFAR10,ga
13,0.2811970723787944,0.9018666666666667,0.45476277804374693,0.8546,CIFAR10,ga
14,0.2599098097483317,0.9101333333333333,0.5180745682924985,0.8348,CIFAR10,ga
15,0.24197578485806784,0.9153333333333333,0.5742188613891601,0.8248,CIFAR10,ga
16,0.22551186365551418,0.9224444444444444,0.46183932130336763,0.8528,CIFAR10,ga
17,0.20917069990370007,0.9259333333333334,0.5074815940618514,0.8408,CIFAR10,ga
18,0.19799932078388002,0.9300444444444445,0.48961278426647187,0.8488,CIFAR10,ga
19,0.1858546809726291,0.9354888888888889,0.48609526584148405,0.8524,CIFAR10,ga
20,0.17246636476516725,0.9404444444444444,0.5079245759546757,0.851,CIFAR10,ga
1,1.478838633855184,0.4570222222222222,1.1160300253868103,0.5958,CIFAR10,random_search
2,1.1066686555014715,0.6064222222222222,0.8986283748626709,0.6774,CIFAR10,random_search
3,0.951098961660597,0.6672,0.813060280418396,0.7152,CIFAR10,random_search
4,0.858095092731052,0.7042888888888889,0.6815573309898376,0.7568,CIFAR10,random_search
5,0.7836528991911146,0.7298,0.6480548212289811,0.7796,CIFAR10,random_search
6,0.7403929273181491,0.7452222222222222,0.6141804904937744,0.786,CIFAR10,random_search
7,0.6961341399616665,0.7628888888888888,0.6877441965579987,0.7702,CIFAR10,random_search
8,0.6594401690800985,0.7764666666666666,0.5399195095419884,0.8144,CIFAR10,random_search
9,0.623619890499115,0.7894,0.557057768702507,0.805,CIFAR10,random_search
10,0.5913134792645772,0.7996666666666666,0.5392928631305695,0.8168,CIFAR10,random_search
11,0.5683285723394818,0.8083777777777778,0.4968333611011505,0.8314,CIFAR10,random_search
12,0.54821206246482,0.8133777777777778,0.5134985126018524,0.824,CIFAR10,random_search
13,0.5190031190660265,0.8222666666666667,0.5202350891530514,0.8256,CIFAR10,random_search
14,0.4977480628649394,0.8314888888888889,0.4793625547170639,0.8358,CIFAR10,random_search
15,0.4830128946304321,0.8355333333333334,0.44930962744951247,0.8456,CIFAR10,random_search
16,0.4618574816385905,0.8428888888888889,0.4321068774521351,0.8576,CIFAR10,random_search
17,0.4487592394007577,0.8484888888888888,0.447366327214241,0.8512,CIFAR10,random_search
18,0.4324188675509559,0.8496888888888889,0.420596510386467,0.861,CIFAR10,random_search
19,0.4215988996611701,0.8583111111111111,0.48292264788150785,0.8386,CIFAR10,random_search
20,0.402917977643013,0.8629555555555556,0.43778953042328356,0.8524,CIFAR10,random_search
1,1.6358735945807563,0.3839111111111111,1.2652833644866943,0.526,CIFAR10,aco
2,1.2151776631461249,0.5641777777777778,0.9375758865356445,0.6592,CIFAR10,aco
3,1.016969079685211,0.6446666666666667,0.8721357487678528,0.694,CIFAR10,aco
4,0.8939845116721259,0.6914444444444444,0.7933357051372528,0.7218,CIFAR10,aco
5,0.8021617267078823,0.7297333333333333,0.7077678363323212,0.7584,CIFAR10,aco
6,0.7258086289776696,0.7550222222222223,0.7132687093257905,0.7552,CIFAR10,aco
7,0.6679116327921549,0.7753111111111111,0.6101120060920715,0.7934,CIFAR10,aco
8,0.6116191282060411,0.795,0.5364075514316559,0.8102,CIFAR10,aco
9,0.5646896183013916,0.8129333333333333,0.5334581138372422,0.817,CIFAR10,aco
10,0.5227669582472907,0.8236222222222223,0.509158067035675,0.8234,CIFAR10,aco
11,0.48316953350702924,0.8386,0.5141988200426102,0.8288,CIFAR10,aco
12,0.45258355802694955,0.8463111111111111,0.5024659351706505,0.8306,CIFAR10,aco
13,0.4208464704487059,0.8594444444444445,0.530322700291872,0.8308,CIFAR10,aco
14,0.397775474802653,0.8657333333333334,0.4918960530817509,0.8394,CIFAR10,aco
15,0.37622965784072876,0.8716444444444444,0.49673276220560075,0.8398,CIFAR10,aco
16,0.35193822322421603,0.8792,0.497605823802948,0.8462,CIFAR10,aco
17,0.33073091903328894,0.8878222222222222,0.5350808703422546,0.837,CIFAR10,aco
18,0.3182883980115255,0.8929777777777778,0.4797788395166397,0.8516,CIFAR10,aco
19,0.30186056133641137,0.8975333333333333,0.4920397973895073,0.8524,CIFAR10,aco
20,0.28666629200114147,0.9028888888888889,0.4890260677754879,0.8528,CIFAR10,aco
1,2.4429315864986845,0.14995555555555556,2.0612788150787353,0.1938,CIFAR10,pso
2,2.013316301833259,0.20546666666666666,1.8136578788757325,0.2982,CIFAR10,pso
3,1.7659889323340523,0.3214444444444444,1.5490684762954712,0.4396,CIFAR10,pso
4,1.562357218805949,0.41988888888888887,1.305693632888794,0.5414,CIFAR10,pso
5,1.4108916236665514,0.4834888888888889,1.1532059215545654,0.5864,CIFAR10,pso
6,1.2954324005126954,0.5302888888888889,1.120743419456482,0.6006,CIFAR10,pso
7,1.2114334275775485,0.5632888888888888,1.043954581642151,0.6182,CIFAR10,pso
8,1.1470618524975247,0.5890444444444445,0.9325317427635192,0.6676,CIFAR10,pso
9,1.1040571342468262,0.6062888888888889,1.0347087493896485,0.6248,CIFAR10,pso
10,1.0575014882829454,0.6250888888888889,0.930968106842041,0.6668,CIFAR10,pso
11,1.0307962161488002,0.6374888888888889,0.9200226732254029,0.6692,CIFAR10,pso
12,1.0027737196180555,0.6460222222222223,0.8923216269493103,0.6892,CIFAR10,pso
13,0.9678976168844435,0.6601333333333333,0.8486455587387085,0.7034,CIFAR10,pso
14,0.9485152670542399,0.6676222222222222,0.9046934032440186,0.681,CIFAR10,pso
15,0.9305813720809089,0.6747555555555556,0.7980656841278077,0.7164,CIFAR10,pso
16,0.9143954557312859,0.6811111111111111,0.8108877464294434,0.7202,CIFAR10,pso
17,0.9005961306465997,0.6851111111111111,0.812396193265915,0.7216,CIFAR10,pso
18,0.8890564308908251,0.6907555555555556,0.7497240091323852,0.7414,CIFAR10,pso
19,0.8675161615795559,0.7027111111111111,0.7746960397720337,0.7372,CIFAR10,pso
20,0.8563989893171522,0.7033555555555555,0.760523599243164,0.7354,CIFAR10,pso
1,1.590515791575114,0.41417777777777776,1.4172492294311523,0.4936,CIFAR10,manual_search
2,1.1588631575690376,0.5831111111111111,1.0377138401031494,0.6292,CIFAR10,manual_search
3,0.9633253332773845,0.6620444444444444,0.9023372980117798,0.6794,CIFAR10,manual_search
4,0.8518313769552442,0.7015777777777777,0.9152677257537842,0.6824,CIFAR10,manual_search
5,0.778970897102356,0.7298222222222223,0.7358824062347412,0.7372,CIFAR10,manual_search
6,0.7186995442390441,0.7489777777777777,0.6328886229515076,0.7714,CIFAR10,manual_search
7,0.6761731321122911,0.7654444444444445,0.5804309910774231,0.7942,CIFAR10,manual_search
8,0.6344719408830007,0.7795111111111112,0.6013793486595154,0.7892,CIFAR10,manual_search
9,0.6028920189327663,0.7919333333333334,0.5764018895149231,0.794,CIFAR10,manual_search
10,0.5766607368469239,0.8002444444444444,0.5707193600654602,0.798,CIFAR10,manual_search
11,0.5491686479409535,0.8093111111111111,0.5581529561042786,0.8068,CIFAR10,manual_search
12,0.5245184247440762,0.8192888888888888,0.49291139793395994,0.8246,CIFAR10,manual_search
13,0.5000862167464363,0.8262888888888889,0.5364637300491333,0.8146,CIFAR10,manual_search
14,0.48009414120250277,0.8333111111111111,0.4873299132823944,0.8266,CIFAR10,manual_search
15,0.46458226565784877,0.8392444444444445,0.4522346115231514,0.8388,CIFAR10,manual_search
16,0.4469035597589281,0.8460888888888889,0.45595489106178283,0.8398,CIFAR10,manual_search
17,0.4255953689999051,0.8528666666666667,0.4429272080898285,0.8474,CIFAR10,manual_search
18,0.41623600397109983,0.8559777777777777,0.5184719187259674,0.8248,CIFAR10,manual_search
19,0.3994537979761759,0.8604888888888889,0.42469177379608153,0.8514,CIFAR10,manual_search
20,0.3885889711274041,0.8661333333333333,0.43394769649505616,0.8452,CIFAR10,manual_search
1,3.956612964969211,0.09033333333333333,3.379533909988403,0.1818,CIFAR100,ga
2,3.186297709825304,0.20895555555555556,2.833478838348389,0.2806,CIFAR100,ga
3,2.7373503506554497,0.2929111111111111,2.5344538570404054,0.342,CIFAR100,ga
4,2.462807389492459,0.3491111111111111,2.3349820386886595,0.3866,CIFAR100,ga
5,2.271906962543064,0.39111111111111113,2.1507499479293823,0.4276,CIFAR100,ga
6,2.1079438754611544,0.42862222222222224,2.1008613540649415,0.441,CIFAR100,ga
7,1.9879391579098171,0.45864444444444447,1.943110239982605,0.4728,CIFAR100,ga
8,1.878012235683865,0.48117777777777776,1.932604528236389,0.4756,CIFAR100,ga
9,1.7974245252821182,0.5010444444444444,1.8746660877227783,0.493,CIFAR100,ga
10,1.7195136132134332,0.5181777777777777,1.9152227355957032,0.4812,CIFAR100,ga
11,1.6574392044067383,0.5342666666666667,1.8925065382003785,0.4834,CIFAR100,ga
12,1.5866203145768907,0.55,1.734228125667572,0.5264,CIFAR100,ga
13,1.5319834605958726,0.5594888888888889,1.7887456356048583,0.5142,CIFAR100,ga
14,1.4735631793763901,0.5753333333333334,1.7102024221420289,0.5314,CIFAR100,ga
15,1.4332415638393825,0.5853555555555555,1.698559865474701,0.538,CIFAR100,ga
16,1.3859024558809068,0.5970666666666666,1.7753138900756835,0.5244,CIFAR100,ga
17,1.3398042561637031,0.6089333333333333,1.673468702507019,0.5448,CIFAR100,ga
18,1.3034252408345541,0.6178666666666667,1.6583727128982544,0.5522,CIFAR100,ga
19,1.2658609152264064,0.6257111111111111,1.6531247443199157,0.5578,CIFAR100,ga
20,1.2216807775497436,0.6383111111111112,1.6502814838409423,0.5508,CIFAR100,ga
1,4.345174573347304,0.044755555555555555,3.93353385925293,0.0784,CIFAR100,random_search
2,3.9466969743940563,0.0806,3.723810329437256,0.1176,CIFAR100,random_search
3,3.710726412540012,0.11777777777777777,3.552012329864502,0.1576,CIFAR100,random_search
4,3.470745620473226,0.15586666666666665,3.240782657623291,0.2112,CIFAR100,random_search
5,3.2730860779656306,0.19042222222222221,3.070489834213257,0.2296,CIFAR100,random_search
6,3.0519959686279297,0.22977777777777778,3.008888415527344,0.242,CIFAR100,random_search
7,2.87466534898546,0.26495555555555556,2.697067472076416,0.2994,CIFAR100,random_search
8,2.7258343761020236,0.2886222222222222,2.6752158851623533,0.3122,CIFAR100,random_search
9,2.5807987672170003,0.3169777777777778,2.5900264461517333,0.3232,CIFAR100,random_search
10,2.443094097900391,0.3419333333333333,2.5130454383850096,0.3472,CIFAR100,random_search
11,2.324358922704061,0.36575555555555556,2.4831296440124513,0.3674,CIFAR100,random_search
12,2.2128833335028752,0.38968888888888886,2.4862564029693606,0.3568,CIFAR100,random_search
13,2.100280049112108,0.4126666666666667,2.478130237197876,0.3734,CIFAR100,random_search
14,2.0003461298200818,0.43404444444444445,2.526555005836487,0.368,CIFAR100,random_search
15,1.911963801405165,0.4518,2.495607082748413,0.3762,CIFAR100,random_search
16,1.8292273104349772,0.4706888888888889,2.5531699308395384,0.3788,CIFAR100,random_search
17,1.7404469575246175,0.4935777777777778,2.495065511894226,0.3974,CIFAR100,random_search
18,1.6629472894032795,0.5080444444444444,2.582803620147705,0.3828,CIFAR100,random_search
19,1.5989360540601942,0.5263555555555556,2.6093469570159913,0.386,CIFAR100,random_search
20,1.521613328382704,0.5454666666666667,2.6595496963500977,0.3888,CIFAR100,random_search
1,3.5371230762905546,0.16975555555555555,2.9601178764343263,0.2748,CIFAR100,aco
2,2.634346550242106,0.33568888888888887,2.5306886169433596,0.3522,CIFAR100,aco
3,2.245189730114407,0.41606666666666664,2.2885268432617187,0.3952,CIFAR100,aco
4,2.005584252527025,0.47255555555555556,2.1283724658966063,0.4382,CIFAR100,aco
5,1.8213127694235907,0.5148888888888888,2.12130036315918,0.446,CIFAR100,aco
6,1.6593588205125598,0.5541777777777778,2.022739751815796,0.4682,CIFAR100,aco
7,1.5245059101952447,0.5856444444444444,1.9928131357192993,0.4718,CIFAR100,aco
8,1.4009376130421956,0.6168666666666667,1.9714905385971069,0.4866,CIFAR100,aco
9,1.2823304748959012,0.6485777777777778,1.9568081729888915,0.4856,CIFAR100,aco
10,1.1698832989374797,0.6789333333333334,2.0483104042053224,0.4704,CIFAR100,aco
11,1.0654894654379952,0.7064888888888889,1.9934440641403197,0.481,CIFAR100,aco
12,0.9657553811497158,0.7325333333333334,1.9809414207458496,0.489,CIFAR100,aco
13,0.8678002596431308,0.7612666666666666,1.9688195793151855,0.4962,CIFAR100,aco
14,0.7750221696853637,0.7876222222222222,2.144332104873657,0.4828,CIFAR100,aco
15,0.6879253972795275,0.8113777777777778,2.1390841567993166,0.4814,CIFAR100,aco
16,0.6023871891445584,0.8385777777777778,2.062370434951782,0.5018,CIFAR100,aco
17,0.5226527953359816,0.8625111111111111,2.11959211063385,0.4984,CIFAR100,aco
18,0.4566288412888845,0.8816888888888889,2.2267246450424194,0.4928,CIFAR100,aco
19,0.3869665785047743,0.9038666666666667,2.3381708797454834,0.4806,CIFAR100,aco
20,0.33130606249173483,0.9199111111111111,2.308774142074585,0.4914,CIFAR100,aco
1,3.546857432217068,0.17466666666666666,2.92951884765625,0.2756,CIFAR100,pso
2,2.6712887832641603,0.33053333333333335,2.4996472511291503,0.3638,CIFAR100,pso
3,2.2921420599619546,0.4119777777777778,2.333077512741089,0.4014,CIFAR100,pso
4,2.04728861357371,0.46704444444444443,2.204256731414795,0.425,CIFAR100,pso
5,1.8641829514397514,0.5099111111111111,2.1712798875808716,0.4338,CIFAR100,pso
6,1.710375861401028,0.5470222222222222,2.12601887550354,0.4486,CIFAR100,pso
