method,iteration,learning_rate,batch_size,num_blocks,filters_1,filters_2,filters_3,kernel_size,dropout,dense_units,val_accuracy,val_loss,test_accuracy,test_loss,time_sec,num_params,optimizer,weight_decay,use_batch_norm,generation,individual_in_generation,pso_iteration,particle,aco_iteration,ant,hs_phase,memory_index,hs_iteration,dataset,seed
random_search,8,0.0006343509199762545,32,1,64,128,128,3,0.32771933264744,128,0.919,0.21586255457997322,0.9184,0.23322740487456323,28.97344398498535,1644618,adamw,2.379882731492451e-05,1.0,,,,,,,,,,FashionMNIST,42
random_search,9,0.00019022195423001629,128,3,64,64,256,5,0.18099822185680547,64,0.8931666666666667,0.29800373192628227,0.8842,0.31268088557720186,39.686116218566895,2505738,adamw,3.0237613021454307e-05,0.0,,,,,,,,,,FashionMNIST,42
random_search,10,0.005274797835850612,64,3,16,128,128,3,0.19238365583725003,256,0.859,0.3885401329199473,0.8371,0.40923413043022155,23.52689552307129,761530,sgd,3.866722765081481e-05,0.0,,,,,,,,,,FashionMNIST,42
random_search,11,0.0022938595363362463,32,3,64,64,256,5,0.05577608679793822,128,0.8738333333333334,0.3452101938724518,0.8682,0.3533394466638565,55.46692180633545,2653898,adam,2.2970535457474088e-05,1.0,,,,,,,,,,FashionMNIST,42
random_search,12,0.008785696523496332,64,3,16,128,128,3,0.0764196342748174,64,0.10966666666666666,2.3025460262298583,0.1,2.303830736541748,23.898295402526855,538234,adamw,0.000725269213838676,0.0,,,,,,,,,,FashionMNIST,42
random_search,13,0.0015772087178392035,256,1,16,64,128,3,0.028962583247093776,256,0.911,0.24185417648156485,0.9041,0.2568866659164429,11.168267488479614,808122,adam,1.8070091688765019e-06,1.0,,,,,,,,,,FashionMNIST,42
random_search,14,0.00428594414383087,64,1,64,64,256,3,0.13252831447002955,256,0.9185,0.2272305138508479,0.9104,0.27182237346172333,19.085923671722412,3251658,sgd,0.0007817874924482802,0.0,,,,,,,,,,FashionMNIST,42
random_search,15,0.0026662320560911917,256,3,64,64,128,5,0.06050209793413286,64,0.8955,0.2942995603481928,0.8889,0.3019583794116974,29.501878023147583,998154,adam,1.0333719919396349e-05,0.0,,,,,,,,,,FashionMNIST,42
random_search,16,0.001502727481746676,32,1,64,128,64,3,0.03370016405515375,64,0.9253333333333333,0.2253120870490869,0.9179,0.2438484670639038,27.310581922531128,841098,sgd,1.6314435440561296e-06,0.0,,,,,,,,,,FashionMNIST,42
random_search,17,0.00036054089121966335,256,1,64,32,256,5,0.12149862119786226,128,0.9091666666666667,0.24849727241198222,0.9031,0.26368532366752623,19.35855531692505,1711178,sgd,3.7258875470092987e-06,0.0,,,,,,,,,,FashionMNIST,42
random_search,18,0.0020795314796063537,128,2,32,64,256,3,0.33668227364665076,256,0.9161666666666667,0.22831879766782126,0.9136,0.2325208515763283,14.360532283782959,870634,adam,1.5199805205200254e-06,1.0,,,,,,,,,,FashionMNIST,42
random_search,19,0.003991949344645287,32,1,16,32,256,5,0.07009114854738724,64,0.9078333333333334,0.2541823152030508,0.8996,0.28688567804694176,58.43962907791138,208250,sgd,2.4427791540672388e-05,0.0,,,,,,,,,,FashionMNIST,42
random_search,20,0.0007695936756467131,32,1,64,128,64,3,0.4631834915040638,64,0.9166666666666666,0.22644441792368888,0.9162,0.23649151542186736,34.992761850357056,841098,adam,1.6566935211847058e-05,1.0,,,,,,,,,,FashionMNIST,42
ga,1,0.00026760523091972797,256,1,16,64,64,5,0.13260152908607598,128,0.8783333333333333,0.33941154821713765,0.8723,0.34932635312080385,11.67316722869873,409658,sgd,1e-05,1.0,1.0,1.0,,,,,,,,FashionMNIST,42
