method,iteration,learning_rate,batch_size,num_blocks,filters_1,filters_2,filters_3,kernel_size,dropout,dense_units,val_accuracy,val_loss,test_accuracy,test_loss,time_sec,num_params,optimizer,weight_decay,use_batch_norm,generation,individual_in_generation,pso_iteration,particle,aco_iteration,ant,hs_phase,memory_index,hs_iteration,dataset,seed
ga,18,0.0001561107296769,64,3,64,64,64,5,0.2681140457273503,128,0.4432,2.0701087678909302,0.4501,2.0322852336883543,82.0581271648407,662052,adam,1e-05,1.0,4.0,3.0,,,,,,,,CIFAR100,42
manual_search,2,0.0005,128,2,32,64,128,3,0.3,256,0.4288,2.1623623527526856,0.4328,2.149028809738159,35.8981454372406,1140484,,,,,,,,,,,,,CIFAR100,42
random_search,4,0.0001561107296769,128,3,32,32,256,5,0.2681140457273503,128,0.4094,2.2458631401062013,0.4147,2.231094610595703,65.59873723983765,2461636,adam,4.530247129118468e-05,1.0,,,,,,,,,,CIFAR100,42
harmony_search,4,0.0001561107296769,128,3,32,32,256,5,0.2681140457273503,128,0.4034,2.2695584785461427,0.4123,2.24449701461792,65.3679690361023,2461636,adam,1e-05,1.0,,,,,,,init,4.0,,CIFAR100,42
aco,20,0.0001,64,3,16,32,64,5,0.1,64,0.3652,2.4807216064453126,0.3732,2.465121692657471,57.06320524215698,272372,adam,0.0001,1.0,,,,,4.0,5.0,,,,CIFAR100,42
pso,19,0.0014031324186688,32,2,64,64,64,3,0.0888616782475975,128,0.3138,2.5946558958053587,0.3075,2.629774824523926,80.8315691947937,650404,adamw,0.001,1.0,,,4.0,4.0,,,,,,CIFAR100,42
